time , r , theta , vr , vtheta , ar  , atheta
423.1166,2.0,144.89333,0.0,0.35342002,-0.0,1.2814999E-5
423.2166,2.0,144.92867,0.0,0.353409,-0.0,1.3336539E-5
423.31662,2.0,144.964,0.0,0.3534102,-0.0,1.4439225E-5
423.41663,2.0,144.99934,0.0,0.35342452,-0.0,1.43170355E-5
423.51663,2.0,145.03468,0.0,0.3534065,-0.0,1.2886524E-5
423.61664,2.0,145.07002,0.0,0.35340887,-0.0,1.46895645E-5
423.71664,2.0,145.10536,0.0,0.35343003,-0.0,1.4451146E-5
423.81665,2.0,145.1407,0.0,0.35343185,-0.0,1.2335181E-5
423.91666,2.0,145.17604,0.0,0.35342216,-0.0,1.2153388E-5
424.01666,2.0,145.21138,0.0,0.35343012,-0.0,1.3121963E-5
424.11667,2.0,145.24672,0.0,0.35344008,-0.0,1.2326241E-5
424.21667,2.0,145.28206,0.0,0.35345772,-0.0,1.1330843E-5
424.31668,2.0,145.3174,0.0,0.35346588,-0.0,9.5665455E-6
424.4167,2.0,145.35274,0.0,0.3534593,-0.0,8.749962E-6
424.5167,2.0,145.38808,0.0,0.35344654,-0.0,9.4085935E-6
424.6167,2.0,145.42342,0.0,0.35344887,-0.0,1.0684133E-5
424.7167,2.0,145.45876,0.0,0.35343766,-0.0,1.0451675E-5
424.8167,2.0,145.4941,0.0,0.35344553,-0.0,1.1572242E-5
424.91672,2.0,145.52945,0.0,0.35347128,-0.0,1.078546E-5
425.01672,2.0,145.5648,0.0,0.35347652,-0.0,8.21054E-6
425.11673,2.0,145.60014,0.0,0.3534616,-0.0,7.686019E-6
425.21674,2.0,145.63548,0.0,0.3534572,-0.0,9.179115E-6
425.31674,2.0,145.67082,0.0,0.35346758,-0.0,9.61721E-6
425.41675,2.0,145.70618,0.0,0.35347766,-0.0,8.580088E-6
425.51675,2.0,145.74153,0.0,0.3534727,-0.0,7.5727703E-6
425.61676,2.0,145.77689,0.0,0.35347533,-0.0,8.067489E-6
425.71677,2.0,145.81224,0.0,0.35347915,-0.0,7.805228E-6
425.81677,2.0,145.8476,0.0,0.353488,-0.0,7.4237587E-6
425.91678,2.0,145.88295,0.0,0.35349002,-0.0,6.53863E-6
426.01678,2.0,145.9183,0.0,0.3535002,-0.0,6.335974E-6
426.1168,2.0,145.95366,0.0,0.35350758,-0.0,5.3197145E-6
426.2168,2.0,145.98901,0.0,0.35352063,-0.0,4.580617E-6
426.3168,2.0,146.02437,0.0,0.35351643,-0.0,3.2752753E-6
426.4168,2.0,146.05972,0.0,0.35353178,-0.0,3.695488E-6
426.5168,2.0,146.09508,0.0,0.35354197,-0.0,2.1606684E-6
426.61682,2.0,146.13043,0.0,0.35351965,-0.0,1.1414289E-6
426.71683,2.0,146.16579,0.0,0.35352206,-0.0,3.373623E-6
426.81683,2.0,146.20114,0.0,0.35351634,-0.0,3.132224E-6
426.91684,2.0,146.2365,0.0,0.35352105,-0.0,3.7044288E-6
427.01685,2.0,146.27185,0.0,0.35351703,-0.0,3.233552E-6
427.11685,2.0,146.3072,0.0,0.3534971,-0.0,3.6358833E-6
427.21686,2.0,146.34256,0.0,0.353475,-0.0,5.629659E-6
427.31686,2.0,146.3779,0.0,0.35345095,-0.0,7.838011E-6
427.41687,2.0,146.41324,0.0,0.35346013,-0.0,1.0243059E-5
427.51688,2.0,146.44858,0.0,0.35345855,-0.0,9.3251465E-6
427.61688,2.0,146.48392,0.0,0.3534666,-0.0,9.483099E-6
427.7169,2.0,146.51926,0.0,0.35346967,-0.0,8.678437E-6
427.8169,2.0,146.55461,0.0,0.35347292,-0.0,8.371472E-6
427.9169,2.0,146.58997,0.0,0.35349455,-0.0,8.046627E-6
428.0169,2.0,146.62532,0.0,0.35349333,-0.0,5.8829787E-6
428.1169,2.0,146.66068,0.0,0.3535101,-0.0,6.005168E-6
428.21692,2.0,146.69603,0.0,0.35352036,-0.0,4.327297E-6
428.31693,2.0,146.73138,0.0,0.35352835,-0.0,3.3020974E-6
428.41693,2.0,146.76674,0.0,0.35351586,-0.0,2.503395E-6
428.51694,2.0,146.8021,0.0,0.35349596,-0.0,3.7521124E-6
428.61694,2.0,146.83745,0.0,0.35349563,-0.0,5.7429074E-6
428.71695,2.0,146.8728,0.0,0.35350233,-0.0,5.77569E-6
428.81696,2.0,146.90816,0.0,0.35350537,-0.0,5.105138E-6
428.91696,2.0,146.94351,0.0,0.3534964,-0.0,4.8011543E-6
429.01697,2.0,146.97887,0.0,0.35348964,-0.0,5.698204E-6
429.11697,2.0,147.01422,0.0,0.35349038,-0.0,6.374717E-6
429.21698,2.0,147.04958,0.0,0.35348082,-0.0,6.300211E-6
429.317,2.0,147.08493,0.0,0.3534768,-0.0,7.2568655E-6
429.417,2.0,147.12029,0.0,0.35347536,-0.0,7.659197E-6
429.517,2.0,147.15564,0.0,0.35348994,-0.0,7.802249E-6
429.617,2.0,147.191,0.0,0.35348147,-0.0,6.3449147E-6
429.717,2.0,147.22635,0.0,0.3534712,-0.0,7.1913005E-6
429.81702,2.0,147.26169,0.0,0.35346317,-0.0,8.219481E-6
429.91702,2.0,147.29703,0.0,0.3534613,-0.0,9.021163E-6
430.01703,2.0,147.33237,0.0,0.35346183,-0.0,9.208918E-6
430.11703,2.0,147.36772,0.0,0.3534776,-0.0,9.155274E-6
430.21704,2.0,147.40308,0.0,0.3534892,-0.0,7.5787307E-6
430.31705,2.0,147.43843,0.0,0.35351303,-0.0,6.4194205E-6
430.41705,2.0,147.47379,0.0,0.35349178,-0.0,4.0352347E-6
430.51706,2.0,147.50914,0.0,0.35349295,-0.0,6.16014E-6
430.61707,2.0,147.5445,0.0,0.35349286,-0.0,6.043911E-6
430.71707,2.0,147.57985,0.0,0.35348836,-0.0,6.052852E-6
430.81708,2.0,147.6152,0.0,0.35348067,-0.0,6.5028667E-6
430.91708,2.0,147.65056,0.0,0.3534716,-0.0,7.2717667E-6
431.0171,2.0,147.6859,0.0,0.35345644,-0.0,8.177757E-6
431.1171,2.0,147.72125,0.0,0.3534725,-0.0,9.694696E-6
431.2171,2.0,147.7566,0.0,0.35349327,-0.0,8.08835E-6
431.3171,2.0,147.79196,0.0,0.35349217,-0.0,6.0111283E-6
431.4171,2.0,147.82732,0.0,0.3534862,-0.0,6.1213973E-6
431.51712,2.0,147.86267,0.0,0.35349002,-0.0,6.7174437E-6
431.61713,2.0,147.89803,0.0,0.35347682,-0.0,6.335974E-6
431.71713,2.0,147.93338,0.0,0.35348102,-0.0,7.656216E-6
431.81714,2.0,147.96873,0.0,0.3534848,-0.0,7.236004E-6
431.91714,2.0,148.00409,0.0,0.35349682,-0.0,6.8575146E-6
432.01715,2.0,148.03944,0.0,0.35349262,-0.0,5.656481E-6
432.11716,2.0,148.0748,0.0,0.35350078,-0.0,6.076694E-6
432.21716,2.0,148.11015,0.0,0.3534919,-0.0,5.26011E-6
432.31717,2.0,148.14551,0.0,0.3534751,-0.0,6.148219E-6
432.41718,2.0,148.18086,0.0,0.3534752,-0.0,7.8290705E-6
432.51718,2.0,148.21622,0.0,0.35348558,-0.0,7.81715E-6
432.6172,2.0,148.25157,0.0,0.35348806,-0.0,6.7800283E-6
432.7172,2.0,148.28693,0.0,0.35350427,-0.0,6.532669E-6
432.8172,2.0,148.32228,0.0,0.35349545,-0.0,4.911423E-6
432.9172,2.0,148.35764,0.0,0.35350105,-0.0,5.7935717E-6
433.0172,2.0,148.39299,0.0,0.35349035,-0.0,5.233288E-6
433.11722,2.0,148.42834,0.0,0.353497,-0.0,6.303191E-6
433.21722,2.0,148.4637,0.0,0.35349897,-0.0,5.6385993E-6
433.31723,2.0,148.49905,0.0,0.35351342,-0.0,5.4419042E-6
433.41724,2.0,148.53441,0.0,0.3535227,-0.0,3.9964916E-6
433.51724,2.0,148.56976,0.0,0.35351753,-0.0,3.0696392E-6
433.61725,2.0,148.60512,0.0,0.3535118,-0.0,3.5852195E-6
433.71725,2.0,148.64047,0.0,0.35353062,-0.0,4.157424E-6
433.81726,2.0,148.67583,0.0,0.353523,-0.0,2.2768975E-6
433.91727,2.0,148.71118,0.0,0.35353297,-0.0,3.0398369E-6
434.01727,2.0,148.74654,0.0,0.35353613,-0.0,2.041459E-6
434.11728,2.0,148.78189,0.0,0.35352936,-0.0,1.7255545E-6
434.2173,2.0,148.81725,0.0,0.35353714,-0.0,2.4020671E-6
434.3173,2.0,148.8526,0.0,0.3535381,-0.0,1.6242266E-6
434.4173,2.0,148.88795,0.0,0.35356072,-0.0,1.5288591E-6
434.5173,2.0,148.92331,0.0,0.35358202,-0.0,-7.3313714E-7
434.6173,2.0,148.95866,0.0,0.35358277,-0.0,-2.8640031E-6
434.71732,2.0,148.99402,0.0,0.35357878,-0.0,-2.938509E-6
434.81732,2.0,149.02937,0.0,0.35357133,-0.0,-2.539158E-6
434.91733,2.0,149.06473,0.0,0.35357967,-0.0,-1.7940998E-6
435.01733,2.0,149.10008,0.0,0.35358676,-0.0,-2.628565E-6
435.11734,2.0,149.13544,0.0,0.35358214,-0.0,-3.33786E-6
435.21735,2.0,149.17079,0.0,0.35357508,-0.0,-2.875924E-6
435.31735,2.0,149.20615,0.0,0.35356408,-0.0,-2.1696092E-6
435.41736,2.0,149.2415,0.0,0.35356507,-0.0,-1.0699034E-6
435.51736,2.0,149.27686,0.0,0.35358086,-0.0,-1.1682511E-6
435.61737,2.0,149.31221,0.0,0.3535747,-0.0,-2.7477743E-6
435.71738,2.0,149.34756,0.0,0.3535719,-0.0,-2.130866E-6
435.81738,2.0,149.38292,0.0,0.35356826,-0.0,-1.8507243E-6
435.9174,2.0,149.41827,0.0,0.3535741,-0.0,-1.4871359E-6
436.0174,2.0,149.45363,0.0,0.35355657,-0.0,-2.0712614E-6
436.1174,2.0,149.48898,0.0,0.35355285,-0.0,-3.1888484E-7
436.2174,2.0,149.52434,0.0,0.35354042,-0.0,5.3644182E-8
436.3174,2.0,149.5597,0.0,0.35355493,-0.0,1.296401E-6
436.41742,2.0,149.59505,0.0,0.3535712,-0.0,-1.5497208E-7
436.51743,2.0,149.6304,0.0,0.3535806,-0.0,-1.7821789E-6
436.61743,2.0,149.66576,0.0,0.3535804,-0.0,-2.7209521E-6
436.71744,2.0,149.70111,0.0,0.35357636,-0.0,-2.7000904E-6
436.81744,2.0,149.73647,0.0,0.3535672,-0.0,-2.297759E-6
436.91745,2.0,149.77182,0.0,0.353573,-0.0,-1.3828278E-6
437.01746,2.0,149.80717,0.0,0.35358664,-0.0,-1.960993E-6
437.11746,2.0,149.84253,0.0,0.35358322,-0.0,-3.3259391E-6
437.21747,2.0,149.87788,0.0,0.3535707,-0.0,-2.9832124E-6
437.31747,2.0,149.91324,0.0,0.35358098,-0.0,-1.731515E-6
437.41748,2.0,149.9486,0.0,0.35359204,-0.0,-2.759695E-6
437.5175,2.0,149.98395,0.0,0.35357863,-0.0,-3.865361E-6
437.6175,2.0,150.0193,0.0,0.3535762,-0.0,-2.5242568E-6
437.7175,2.0,150.05466,0.0,0.35358807,-0.0,-2.2828578E-6
437.8175,2.0,150.09001,0.0,0.35360703,-0.0,-3.4689904E-6
437.9175,2.0,150.12537,0.0,0.3536072,-0.0,-5.364418E-6
438.01752,2.0,150.16072,0.0,0.35359836,-0.0,-5.3822996E-6
438.11752,2.0,150.19608,0.0,0.35360083,-0.0,-4.4971707E-6
438.21753,2.0,150.23143,0.0,0.35360926,-0.0,-4.7445296E-6
438.31754,2.0,150.2668,0.0,0.35362583,-0.0,-5.5879354E-6
438.41754,2.0,150.30217,0.0,0.35363364,-0.0,-7.2449448E-6
438.51755,2.0,150.33754,0.0,0.35364577,-0.0,-8.025766E-6
438.61755,2.0,150.37291,0.0,0.3536593,-0.0,-9.23872E-6
438.71756,2.0,150.40828,0.0,0.3536436,-0.0,-1.0591745E-5
438.81757,2.0,150.44365,0.0,0.353645,-0.0,-9.021163E-6
438.91757,2.0,150.47902,0.0,0.3536424,-0.0,-9.161234E-6
439.01758,2.0,150.51439,0.0,0.35364205,-0.0,-8.901954E-6
439.11758,2.0,150.54976,0.0,0.3536444,-0.0,-8.866191E-6
439.2176,2.0,150.58513,0.0,0.35363472,-0.0,-9.101629E-6
439.3176,2.0,150.6205,0.0,0.35362983,-0.0,-8.133054E-6
439.4176,2.0,150.65587,0.0,0.35362682,-0.0,-7.644296E-6
439.5176,2.0,150.69122,0.0,0.3536169,-0.0,-7.3432925E-6
439.6176,2.0,150.72658,0.0,0.35361883,-0.0,-6.350875E-6
439.71762,2.0,150.76195,0.0,0.35363913,-0.0,-6.54459E-6
439.81763,2.0,150.79732,0.0,0.35363838,-0.0,-8.5741285E-6
439.91763,2.0,150.83269,0.0,0.35363907,-0.0,-8.499623E-6
440.01764,2.0,150.86806,0.0,0.35365388,-0.0,-8.568168E-6
440.11765,2.0,150.90343,0.0,0.35363925,-0.0,-1.00493435E-5
440.21765,2.0,150.9388,0.0,0.35364938,-0.0,-8.586049E-6
440.31766,2.0,150.97417,0.0,0.3536558,-0.0,-9.599328E-6
440.41766,2.0,151.00954,0.0,0.3536608,-0.0,-1.0240078E-5
440.51767,2.0,151.0449,0.0,0.35366452,-0.0,-1.0740757E-5
440.61768,2.0,151.08028,0.0,0.35368085,-0.0,-1.1113286E-5
440.71768,2.0,151.11565,0.0,0.3536821,-0.0,-1.2746454E-5
440.8177,2.0,151.15102,0.0,0.35367605,-0.0,-1.2871623E-5
440.9177,2.0,151.18639,0.0,0.3536788,-0.0,-1.2266636E-5
441.0177,2.0,151.22176,0.0,0.35366386,-0.0,-1.2540818E-5
441.1177,2.0,151.25713,0.0,0.35367623,-0.0,-1.1047721E-5
441.2177,2.0,151.2925,0.0,0.35367125,-0.0,-1.2284518E-5
441.31772,2.0,151.32787,0.0,0.3536686,-0.0,-1.17868185E-5
441.41772,2.0,151.36324,0.0,0.3536652,-0.0,-1.1521578E-5
441.51773,2.0,151.3986,0.0,0.35367104,-0.0,-1.1181832E-5
441.61774,2.0,151.43398,0.0,0.35366964,-0.0,-1.1765957E-5
441.71774,2.0,151.46935,0.0,0.35365245,-0.0,-1.1625886E-5
441.81775,2.0,151.50471,0.0,0.353652,-0.0,-9.906292E-6
441.91776,2.0,151.54008,0.0,0.35364723,-0.0,-9.861588E-6
442.01776,2.0,151.57545,0.0,0.35364363,-0.0,-9.384751E-6
442.11777,2.0,151.61082,0.0,0.35365123,-0.0,-9.024144E-6
442.21777,2.0,151.6462,0.0,0.35365227,-0.0,-9.784103E-6
442.31778,2.0,151.68156,0.0,0.35365847,-0.0,-9.888411E-6
442.4178,2.0,151.71693,0.0,0.35364187,-0.0,-1.0508299E-5
442.5178,2.0,151.7523,0.0,0.3536529,-0.0,-8.848309E-6
442.6178,2.0,151.78767,0.0,0.35365078,-0.0,-9.950995E-6
442.7178,2.0,151.82304,0.0,0.353667,-0.0,-9.7393995E-6
442.8178,2.0,151.85841,0.0,0.35365576,-0.0,-1.1360646E-5
442.91782,2.0,151.89378,0.0,0.3536606,-0.0,-1.0237098E-5
443.01782,2.0,151.92915,0.0,0.3536508,-0.0,-1.0722876E-5
443.11783,2.0,151.96452,0.0,0.3536632,-0.0,-9.742379E-6
443.21783,2.0,151.9999,0.0,0.35366064,-0.0,-1.0982156E-5
443.31784,2.0,152.03526,0.0,0.35366118,-0.0,-1.0725856E-5
443.41785,2.0,152.07063,0.0,0.35364938,-0.0,-1.07795E-5
443.51785,2.0,152.106,0.0,0.3536467,-0.0,-9.599328E-6
443.61786,2.0,152.14137,0.0,0.35363877,-0.0,-9.331107E-6
443.71786,2.0,152.17674,0.0,0.35363242,-0.0,-8.538365E-6
443.81787,2.0,152.21211,0.0,0.35363278,-0.0,-7.903576E-6
443.91788,2.0,152.24747,0.0,0.3536185,-0.0,-7.9393385E-6
444.01788,2.0,152.28282,0.0,0.35361317,-0.0,-6.5118074E-6
444.1179,2.0,152.31818,0.0,0.35362205,-0.0,-5.978346E-6
444.2179,2.0,152.35353,0.0,0.35361272,-0.0,-6.8664554E-6
444.3179,2.0,152.38889,0.0,0.35361192,-0.0,-5.9336426E-6
444.4179,2.0,152.42424,0.0,0.35360852,-0.0,-5.8531764E-6
444.5179,2.0,152.4596,0.0,0.3536154,-0.0,-5.5134296E-6
444.61792,2.0,152.49495,0.0,0.35358572,-0.0,-6.2018635E-6
444.71793,2.0,152.5303,0.0,0.35357594,-0.0,-3.233552E-6
444.81793,2.0,152.56566,0.0,0.35358736,-0.0,-2.256036E-6
444.91794,2.0,152.60101,0.0,0.3535867,-0.0,-3.3974648E-6
445.01794,2.0,152.63637,0.0,0.35359553,-0.0,-3.3318997E-6
445.11795,2.0,152.67172,0.0,0.35360408,-0.0,-4.2140487E-6
445.21796,2.0,152.70708,0.0,0.35360345,-0.0,-5.069375E-6
445.31796,2.0,152.74243,0.0,0.35358834,-0.0,-5.00679E-6
445.41797,2.0,152.77779,0.0,0.3535966,-0.0,-3.4958125E-6
445.51797,2.0,152.81314,0.0,0.35359377,-0.0,-4.3213367E-6
445.61798,2.0,152.8485,0.0,0.35359684,-0.0,-4.0382147E-6
445.718,2.0,152.88385,0.0,0.3535951,-0.0,-4.3451787E-6
445.818,2.0,152.9192,0.0,0.3535983,-0.0,-4.172325E-6
445.918,2.0,152.95456,0.0,0.3536024,-0.0,-4.49121E-6
446.018,2.0,152.98991,0.0,0.3536001,-0.0,-4.902482E-6
446.118,2.0,153.02527,0.0,0.35360107,-0.0,-4.6730042E-6
446.21802,2.0,153.06062,0.0,0.3535968,-0.0,-4.7683716E-6
446.31802,2.0,153.09598,0.0,0.35359532,-0.0,-4.3421983E-6
446.41803,2.0,153.13133,0.0,0.3535878,-0.0,-4.1931867E-6
446.51804,2.0,153.16669,0.0,0.3536003,-0.0,-3.4421682E-6
446.61804,2.0,153.20204,0.0,0.35359186,-0.0,-4.690886E-6
446.71805,2.0,153.2374,0.0,0.3535866,-0.0,-3.84748E-6
446.81805,2.0,153.27275,0.0,0.3535974,-0.0,-3.322959E-6
446.91806,2.0,153.3081,0.0,0.35359165,-0.0,-4.401803E-6
447.01807,2.0,153.34346,0.0,0.35357818,-0.0,-3.8266185E-6
447.11807,2.0,153.37881,0.0,0.3535588,-0.0,-2.4795534E-6
447.21808,2.0,153.41417,0.0,0.35353914,-0.0,-5.424023E-7
447.31808,2.0,153.44952,0.0,0.3535497,-0.0,1.424551E-6
447.4181,2.0,153.48488,0.0,0.35353154,-0.0,3.6954881E-7
447.5181,2.0,153.52023,0.0,0.35352582,-0.0,2.1845103E-6
447.6181,2.0,153.55559,0.0,0.3535469,-0.0,2.7567148E-6
447.7181,2.0,153.59094,0.0,0.35355547,-0.0,6.4969066E-7
447.8181,2.0,153.6263,0.0,0.35354143,-0.0,-2.0861626E-7
447.91812,2.0,153.66165,0.0,0.35354593,-0.0,1.1950732E-6
448.01813,2.0,153.697,0.0,0.3535514,-0.0,7.4505806E-7
448.11813,2.0,153.73236,0.0,0.35356075,-0.0,1.9967557E-7
448.21814,2.0,153.76772,0.0,0.3535582,-0.0,-7.361174E-7
448.31815,2.0,153.80307,0.0,0.35355926,-0.0,-4.8279765E-7
448.41815,2.0,153.83842,0.0,0.35355657,-0.0,-5.871058E-7
448.51816,2.0,153.87378,0.0,0.3535309,-0.0,-3.1888484E-7
448.61816,2.0,153.90913,0.0,0.35352018,-0.0,2.2470952E-6
448.71817,2.0,153.94449,0.0,0.35353076,-0.0,3.3199788E-6
448.81818,2.0,153.97984,0.0,0.3535146,-0.0,2.2619963E-6
448.91818,2.0,154.0152,0.0,0.35350296,-0.0,3.8772823E-6
449.0182,2.0,154.05055,0.0,0.35351306,-0.0,5.042553E-6
449.1182,2.0,154.0859,0.0,0.35351172,-0.0,4.0322543E-6
449.2182,2.0,154.12126,0.0,0.35350582,-0.0,4.1663648E-6
449.3182,2.0,154.15662,0.0,0.3535077,-0.0,4.756451E-6
449.4182,2.0,154.19197,0.0,0.35349947,-0.0,4.568696E-6
449.51822,2.0,154.22733,0.0,0.35351917,-0.0,5.3912404E-6
449.61823,2.0,154.26268,0.0,0.35351023,-0.0,3.4213067E-6
449.71823,2.0,154.29803,0.0,0.35350484,-0.0,4.3153764E-6
449.81824,2.0,154.33339,0.0,0.35349667,-0.0,4.8547986E-6
449.91824,2.0,154.36874,0.0,0.35351235,-0.0,5.671382E-6
450.01825,2.0,154.4041,0.0,0.35351676,-0.0,4.1037797E-6
450.11826,2.0,154.43945,0.0,0.35352615,-0.0,3.6627055E-6
450.21826,2.0,154.47481,0.0,0.3535167,-0.0,2.7239323E-6
450.31827,2.0,154.51016,0.0,0.35351115,-0.0,3.6686658E-6
450.41827,2.0,154.54552,0.0,0.3535154,-0.0,4.222989E-6
450.51828,2.0,154.58087,0.0,0.3535245,-0.0,3.799796E-6
450.6183,2.0,154.61623,0.0,0.3535309,-0.0,2.887845E-6
450.7183,2.0,154.65158,0.0,0.35353494,-0.0,2.2470952E-6
450.8183,2.0,154.68694,0.0,0.3535486,-0.0,1.8447638E-6
450.9183,2.0,154.72229,0.0,0.35354677,-0.0,4.798174E-7
451.0183,2.0,154.75764,0.0,0.35353428,-0.0,6.616116E-7
451.11832,2.0,154.793,0.0,0.35352597,-0.0,1.9103288E-6
451.21832,2.0,154.82835,0.0,0.35353392,-0.0,2.7418137E-6
451.31833,2.0,154.86371,0.0,0.35352546,-0.0,1.9460917E-6
451.41833,2.0,154.89906,0.0,0.353517,-0.0,2.7924777E-6
451.51834,2.0,154.93442,0.0,0.3535128,-0.0,3.6388635E-6
451.61835,2.0,154.96977,0.0,0.35351175,-0.0,4.059076E-6
451.71835,2.0,155.00513,0.0,0.35353014,-0.0,4.1633843E-6
451.81836,2.0,155.04048,0.0,0.35352385,-0.0,2.3245811E-6
451.91837,2.0,155.07584,0.0,0.35350996,-0.0,2.95341E-6
452.01837,2.0,155.11119,0.0,0.35351974,-0.0,4.3421983E-6
452.11838,2.0,155.14655,0.0,0.35350716,-0.0,3.3646822E-6
452.21838,2.0,155.1819,0.0,0.35350603,-0.0,4.6223404E-6
452.3184,2.0,155.21725,0.0,0.35351023,-0.0,4.7355893E-6
452.4184,2.0,155.25261,0.0,0.3535057,-0.0,4.3153764E-6
452.5184,2.0,155.28796,0.0,0.35349894,-0.0,4.7683716E-6
452.6184,2.0,155.32332,0.0,0.35348493,-0.0,5.444884E-6
452.7184,2.0,155.35867,0.0,0.35349342,-0.0,6.8455934E-6
452.81842,2.0,155.39403,0.0,0.35349342,-0.0,5.996227E-6
452.91843,2.0,155.42938,0.0,0.35350052,-0.0,5.996227E-6
453.01843,2.0,155.46474,0.0,0.35348314,-0.0,5.2869323E-6
453.11844,2.0,155.50009,0.0,0.35349205,-0.0,7.0244073E-6
453.21844,2.0,155.53545,0.0,0.35349095,-0.0,6.133318E-6
453.31845,2.0,155.5708,0.0,0.35349387,-0.0,6.2435865E-6
453.41846,2.0,155.60616,0.0,0.35348555,-0.0,5.9515237E-6
453.51846,2.0,155.64151,0.0,0.35347098,-0.0,6.7830088E-6
453.61847,2.0,155.67686,0.0,0.3534964,-0.0,8.240342E-6
453.71848,2.0,155.71222,0.0,0.35351175,-0.0,5.698204E-6
453.81848,2.0,155.74757,0.0,0.35351706,-0.0,4.1633843E-6
453.9185,2.0,155.78293,0.0,0.35351798,-0.0,3.6329031E-6
454.0185,2.0,155.81828,0.0,0.35352132,-0.0,3.540516E-6
454.1185,2.0,155.85364,0.0,0.35352078,-0.0,3.2067298E-6
454.2185,2.0,155.88899,0.0,0.35352674,-0.0,3.2603741E-6
454.3185,2.0,155.92435,0.0,0.35350376,-0.0,2.6643277E-6
454.41852,2.0,155.9597,0.0,0.35349068,-0.0,4.9620867E-6
454.51852,2.0,155.99506,0.0,0.35350013,-0.0,6.270409E-6
454.61853,2.0,156.03041,0.0,0.3535001,-0.0,5.325675E-6
454.71854,2.0,156.06577,0.0,0.35349208,-0.0,5.3286553E-6
454.81854,2.0,156.10112,0.0,0.35350254,-0.0,6.1303376E-6
454.91855,2.0,156.13647,0.0,0.35349515,-0.0,5.0842764E-6
455.01855,2.0,156.17183,0.0,0.35349774,-0.0,5.823374E-6
455.11856,2.0,156.20718,0.0,0.35350144,-0.0,5.5640935E-6
455.21857,2.0,156.24254,0.0,0.35350057,-0.0,5.194545E-6
455.31857,2.0,156.2779,0.0,0.35349834,-0.0,5.2809714E-6
455.41858,2.0,156.31325,0.0,0.35351112,-0.0,5.504489E-6
455.5186,2.0,156.3486,0.0,0.35350698,-0.0,4.2259694E-6
455.6186,2.0,156.38396,0.0,0.35351226,-0.0,4.6402215E-6
455.7186,2.0,156.41931,0.0,0.35352823,-0.0,4.1127205E-6
455.8186,2.0,156.45467,0.0,0.35352653,-0.0,2.515316E-6
455.9186,2.0,156.49002,0.0,0.35351834,-0.0,2.6851892E-6
456.01862,2.0,156.52538,0.0,0.35351342,-0.0,3.504753E-6
456.11862,2.0,156.56073,0.0,0.35350153,-0.0,3.9964916E-6
456.21863,2.0,156.59608,0.0,0.35350502,-0.0,5.185604E-6
456.31863,2.0,156.63144,0.0,0.35350662,-0.0,4.836917E-6
456.41864,2.0,156.6668,0.0,0.35352045,-0.0,4.6759847E-6
456.51865,2.0,156.70215,0.0,0.35353017,-0.0,3.2931566E-6
456.61865,2.0,156.7375,0.0,0.3535297,-0.0,2.321601E-6
456.71866,2.0,156.77286,0.0,0.35351774,-0.0,2.3692846E-6
456.81866,2.0,156.80821,0.0,0.35352734,-0.0,3.5643577E-6
456.91867,2.0,156.84357,0.0,0.353535,-0.0,2.604723E-6
457.01868,2.0,156.87892,0.0,0.35353407,-0.0,1.8388033E-6
457.11868,2.0,156.91428,0.0,0.3535364,-0.0,1.9311906E-6
457.2187,2.0,156.94963,0.0,0.35353428,-0.0,1.6987324E-6
457.3187,2.0,156.98499,0.0,0.35352513,-0.0,1.9103288E-6
457.4187,2.0,157.02034,0.0,0.35352558,-0.0,2.8252603E-6
457.5187,2.0,157.0557,0.0,0.3535383,-0.0,2.7805568E-6
457.6187,2.0,157.09105,0.0,0.35354152,-0.0,1.5079976E-6
457.71872,2.0,157.1264,0.0,0.35353303,-0.0,1.1861324E-6
457.81873,2.0,157.16176,0.0,0.35353065,-0.0,2.0354987E-6
457.91873,2.0,157.19711,0.0,0.35353163,-0.0,2.2739173E-6
458.01874,2.0,157.23247,0.0,0.35353506,-0.0,2.1755695E-6
458.11874,2.0,157.26782,0.0,0.35354185,-0.0,1.8328428E-6
458.21875,2.0,157.30318,0.0,0.353535,-0.0,1.1533499E-6
458.31876,2.0,157.33853,0.0,0.3535491,-0.0,1.8388033E-6
458.41876,2.0,157.37389,0.0,0.35355896,-0.0,4.2915346E-7
458.51877,2.0,157.40924,0.0,0.3535434,-0.0,-5.5730345E-7
458.61877,2.0,157.4446,0.0,0.35354623,-0.0,9.983778E-7
458.71878,2.0,157.47995,0.0,0.35355026,-0.0,7.1525574E-7
458.8188,2.0,157.5153,0.0,0.35353765,-0.0,3.1292439E-7
458.9188,2.0,157.55066,0.0,0.35354415,-0.0,1.5735626E-6
459.0188,2.0,157.58601,0.0,0.3535485,-0.0,9.23872E-7
459.1188,2.0,157.62137,0.0,0.35356548,-0.0,4.887581E-7
459.2188,2.0,157.65672,0.0,0.3535726,-0.0,-1.2099744E-6
459.31882,2.0,157.69208,0.0,0.35357845,-0.0,-1.9222498E-6
459.41882,2.0,157.72743,0.0,0.3535708,-0.0,-2.5063753E-6
459.51883,2.0,157.76279,0.0,0.3535762,-0.0,-1.7404557E-6
459.61884,2.0,157.79814,0.0,0.35358587,-0.0,-2.2828578E-6
459.71884,2.0,157.8335,0.0,0.3535925,-0.0,-3.2484531E-6
459.81885,2.0,157.86885,0.0,0.35358682,-0.0,-3.9100646E-6
